Asset ID,Work Order,Route,Creation Date,Creation By,Completion Date,Completed By,Reason,Status,Activity,WoDesc,WoComments,
SIG_6149,20230705RL2,14 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Retire,Remove,,
SIG_61519,WH23,Brewer Road,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_6158,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_6159,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_616780,,Elizabeth Lake Rd,12/8/2023,Mbachman1,,,,Open,New,,,
SIG_6170,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_6171,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_6178,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_6179,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_61813,WH23,Weber Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_6193,20230703RL1,14 Mile Rd,7/20/2023,Rlipinski1,,,Faded,Open,Replace, Replace,,
SIG_6198,20230703RL1,14 Mile Rd,7/20/2023,Rlipinski1,,,Faded,Open,Replace,Replace,,
SIG_62511,WH23,Wildwood Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_62525,WH23,Wildwood Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_62526,WH23,Wildwood Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_630874,,W Lake St,12/29/2023,Maustermann1,,,,Open,New,,,
SIG_6329,BrentRTO,14 Mile Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,This sign is redundant and can be retired. ,,
SIG_63545,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SIG_63548,20230623RL3,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SIG_63550,20230623RL3,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SIG_63551,20230623RL4,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SIG_63556,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SIG_63557,20230623RL3,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SIG_63559,20230623RL2,Wing Lake Rd,7/26/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign and post.,,
SIG_63560,20230623RL2,Wing Lake Rd,7/26/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign and post.,,
SIG_63562,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SIG_63566,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SIG_63569,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SIG_63570,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SIG_636769,240108RW1,Grinnell,1/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_636770,240108RW1,Grinnell Ave,1/8/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SIG_636771,240108RW1,Grinnell Ave,1/8/2024,Rwilliams1,,,Faded,Open,Replace,,,
SIG_636772,,Grinnell Ave,1/8/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SIG_638039,240109RL1,Wing Lake Rd,1/9/2024,Rlipinski1,,,InventoryAdj,Open,New,Install Speed Limit above End School Zone Sign.Please notify Rachel Lipinski when installation is complete!248-672-7673,,
SIG_638040,240109RL1,Wing Lake,1/9/2024,Rlipinski1,,,Required Installation,Open,New,Install Speed Limit above End School zone sign. Please notify Rachel Lipinski when installation is complete!248-672-7673,,
SIG_639316,,Wing Lake Rd,1/10/2024,Rlipinski1,,,,Open,New,,,
SIG_639331,240109RL1,Wing Lake Rd,1/10/2024,Rlipinski1,,,Required Installation,Open,New,Install new speed limit sign. Please notify Rachel Lipinski when this sign has been installed 248-672-7673,,
SIG_639332,240109RL1,Wing Lake Rd,1/10/2024,Rlipinski1,,,Required Installation,Open,New,Install new speed limit sign. Please notify Rachel Lipinski when this sign has been installed 248-672-7673,,
SIG_6395,20230217RL1,14 Mile Rd,2/17/2023,Rlipinski1,,,InventoryAdj,Open,Retire,Remove lane jog sign and posts,,
SIG_64335,WH23,Wolf Rd,7/27/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_64361,WH23,Worden Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_64439,WH23,Yule Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_64440,WH23,Yule Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_64441,WH23,Yule Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_64442,WH23,Yule Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_64443,WH23,Yule Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_64444,WH23,Yule Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_644792,,Lyon Center Dr,1/19/2024,Maustermann1,,,,Open,New,,,
SIG_644808,,Orchard Lake Rd,1/19/2024,Rlipinski1,,,,Open,New,,,
SIG_644818,,Orchard Lake Rd,1/19/2024,Rlipinski1,,,,Open,New,,,
SIG_644820,,Orchard Lake Rd,1/19/2024,Rlipinski1,,,,Open,New,,,
SIG_645436,,Maddy Ln,1/19/2024,Rlipinski1,,,,Open,New,,,
SIG_64800,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Retire,,,
SIG_64805,56921,Southfield Rd,10/9/2023,Abates1,,,InventoryAdj,Open,Replace,,,
SIG_64812,56921,Southfield Rd,10/9/2023,Abates1,,,InventoryAdj,Open,Replace,,,
SIG_650864,,Chenlot,1/26/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_650865,,Chenlot,1/26/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_65346,20210311,Vanstone Dr,3/11/2021,Swixom1,,,Faded,Open,Replace,Replace post & sign,,
SIG_65495,240409RL1,Kingston Rd,3/14/2024,Rlipinski1,,,InventoryAdj,Open,Retire,Remove signs and post.,,
SIG_65627,WH23,Baldwin Rd  ,7/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_65804,20180228,Newland DR W,2/28/2018,HAustermann,,,Reflectivity,Open,Replace,Replace D3-1 (36"x9") "Newland Dr W" sign.,PINK 78,
SIG_65889,20210709MB1,Hickory Ridge Rd,7/12/2021,Mbachman1,,,Reflectivity,Open,Replace,Repalce curve signs in this area.,6. Replace Chevron (Right) sign.,
SIG_65891,20210709MB1,Hickory Ridge Rd,7/12/2021,Mbachman1,,,Reflectivity,Open,Replace,Repalce curve signs in this area.,2. Replace Chevron (Right) sign.,
SIG_66446,WH23,Kline Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SIG_666565,,Hutchins Rd,2/15/2024,Rlipinski1,,,,Open,New,,,
SIG_66817,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_67020,WH23,Clarkston Road,8/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_671971,240222AW1,Joslyn Rd,2/22/2024,Awilfong1,,,Other,Open,New,Relocating signal ahead sign to flashers location.,Install W3-3 in this location,
SIG_673260,,Beachview Dr,2/23/2024,Rlipinski1,,,,Open,New,,,
SIG_673264,,Beachview Ln,2/23/2024,Rlipinski1,,,,Open,New,,,
SIG_673270,,Beachview Dr,2/23/2024,Rlipinski1,,,,Open,New,,,
SIG_67403,WH23,Davison Lake Road,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_677539,,baldwin,2/29/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,Please remove all other "great lakes crossing" signs ,
SIG_67767,WH23,Secord Lake Road,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_68267,20170504,Dequindre Road,5/4/2017,Jboggess,,,Required Installation,Open,New,Install R12-8 "Seasonal Load" sign,,
SIG_683574,56941,12 Mile Rd,3/12/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SIG_683575,56941,12 Mile Rd,3/12/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SIG_683576,56941,12 Mile,3/12/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SIG_684081,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_684082,56941,12 Mile,3/12/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SIG_68591,WH23,Secord Lake Road,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SIG_686537,56941,12 Mile Rd,3/12/2024,Rwilliams1,,,InventoryAdj,Open,New,,,
SIG_686545,56941,12 Mile,3/12/2024,Rwilliams1,,,InventoryAdj,Open,New,,,
SIG_686549,56941,12 Mile Rd,3/12/2024,Rwilliams1,,,InventoryAdj,Open,New,,,
SIG_68793,,Rochester Road,5/10/2022,Jboggess1,,,Reflectivity,Open,Replace,SIGN 38 - REPLACE W1-8R "CHEVRON" SIGN & POST,,
SIG_68794,WH23,Hummer Lake Rd,7/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_68851,WH23,Connell Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_689147,240409RL1,Buckingham Rd,3/14/2024,Rlipinski1,,,Required Installation,Open,New,Install No Outlet below street blades.,,
SIG_689149,,Thames Blvd,3/14/2024,Rlipinski1,,,Inventory Adjustment,Open,New,,,
SIG_689150,,Bonnie Briar St,3/14/2024,Rlipinski1,,,Required Installation,Open,New,,,
SIG_68957,,Rochester Road,5/10/2022,Jboggess1,,,Reflectivity,Open,Replace,SIGN 34 - REPLACE W1-8L "CHEVRON" SIGN & POST,,
SIG_68958,,Rochester Road,5/10/2022,Jboggess1,,,Reflectivity,Open,Replace,SIGN 35 - REPLACE W1-8R "CHEVRON" SIGN & POST,,
SIG_689614,P20240313,Farmington Rd,3/15/2024,Rwilliams1,,,InventoryAdj,Open,New,,,
SIG_690084,,Hickory Ridge Rd,3/18/2024,Rlipinski1,,,Required Installation,Open,New,Install W2-2 and W16-8aP,,
SIG_690085,,Hickory Ridge Rd,3/18/2024,Rlipinski1,,,Required Installation,Open,New,Install W2-2 and W16-8aP,,
SIG_690087,,Hickory Ridge Rd,3/18/2024,Rlipinski1,,,Required Installation,Open,New,Install W2-2 and W16-8aP.,,
SIG_69411,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_696076,P240322,Square Lake,3/26/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_696077,P240322,Square Lake,3/26/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_696078,P240322,Square Lake,3/26/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_696079,P240322,Square Lake,3/26/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_696088,240326RL1,Leroy Ln,3/26/2024,Rlipinski1,,,Required Installation,Open,New,Install Dead End blade under street blades.,,
SIG_696089,240326RL1,Virgie Ln,3/26/2024,Rlipinski1,,,Required Installation,Open,New,Install post Road Ends and Red Diamond.,,
SIG_696090,240326RL1,Virgie Ln,3/26/2024,Rlipinski1,,,Required Installation,Open,New,Install post Road Ends and Red Diamond.,,
SIG_696091,240326RL1,Daron Ln,3/26/2024,Rlipinski1,,,Required Installation,Open,New,Install post Road Ends and Red Diamond.,,
SIG_696092,240326RL1,Daron Ln,3/26/2024,Rlipinski1,,,Required Installation,Open,New,Install post Road Ends and Red Diamond.,,
SIG_696093,240326RL1,Daron Ln,3/26/2024,Rlipinski1,,,Required Installation,Open,New,Install Dead End blade below street blades.,,
SIG_69807,WH23,Oakhill Road,7/6/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_700703,P20240401MB1,Dixie Hwy,4/1/2024,Mbachman1,,,Required Installation,Open,New,Install Stop sign and posts. ,1. Install Stop sign (36"). Pink 1.,
SIG_703298,,Walnut Lake Rd,4/4/2024,Dlipinski1,,,InventoryAdj,Open,New,,,
SIG_706373,P20240405,10 Mile ,4/8/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_706374,P20240405,10 Mile ,4/8/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_706375,P20240405,10 Mile ,4/8/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_706376,P20240405,10 Mile ,4/8/2024,Rwilliams1,,,Required Installation,Open,New,,,
SIG_707240,P240417MA1,Sleeth Rd,4/8/2024,Maustermann1,,,Faded,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_707241,,Sleeth Rd,4/8/2024,Maustermann1,,,,Open,New,,,
SIG_707241,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Faded,Open,Replace,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_707242,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Faded,Open,Replace,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_707243,P240417MA1,Sleeth Rd,4/8/2024,Maustermann1,,,Faded,Open,Replace,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_707263,20240409MB1,Clark Rd,4/9/2024,Mbachman1,,,Reflectivity,Open,New,Replace signs and posts. ,1. Install No Outlet w/arrow sign under private street sign. Not marked.,
SIG_708637,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Faded,Open,Replace,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_70878,,South Blvd,11/8/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE AR-1 "ADOPT-A-ROAD" SIGN,,
SIG_709497,P240411MA1,Pontiac Trail,4/11/2024,Maustermann1,,,TCO,Open,New,Install No Left Turn Signs for the driveway leading to the Learning Experience,,
SIG_709498,P240411MA1,Pontiac Trail,4/11/2024,Maustermann1,,,TCO,Open,New,Install No Left Turn Signs for the driveway leading to the Learning Experience,,
SIG_711275,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711276,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711277,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711278,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711279,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711280,,Williams Lk Rd,4/16/2024,Rlipinski1,,,,Open,New,,,
SIG_711281,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711282,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711283,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711284,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711285,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711286,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711287,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711288,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711289,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711290,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711291,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711292,240327RL2,Williams Lk Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711293,240327RL2,Williams Lake Road,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711294,240327RL2,Williams Lake Road,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711295,240327RL2,Williams Lake Road,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711296,240327RL2,Williams Lake Road,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711297,240327RL2,Williams Lake Road,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711298,240327RL2,Williams Lake Road,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install W1-8R and post Reflector.,,
SIG_711299,240415RL1,Middle Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install post street blade no outlet.,,
SIG_711300,240415RL1,Middle Rd,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install post street blade no outlet.,,
SIG_711301,240415RL1,Mantua Farms,4/16/2024,Rlipinski1,,,Required Installation,Open,New,Install post stop sign.,,
SIG_711310,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,1. Install Deer Crossing (SYM) sign. Pink 1.,
SIG_711311,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,1. Install NEXT 3 MILES sign. Pink 1.,
SIG_711315,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,2. Install Deer Crossing (SYM) sign. Pink 2.,
SIG_711316,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,2. Install NEXT 3 MILES sign. Pink 2.,
SIG_711317,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,3. Install Deer Crossing (SYM) sign. Pink 3.,
SIG_711318,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,3. Install NEXT MILE sign. Pink 3.,
SIG_711319,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,4. Install Deer Crossing (SYM) sign. Pink 4.,
SIG_711320,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,New,Install Deer Crossing and Miles signs and posts. ,4. Install NEXT MILE sign. Pink 4.,
SIG_71133,WH23,Dartmouth Rd,7/10/2023,WHerman1,,,Obstruction,Open,Replace,,,
SIG_712628,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,,Open,New,,,
SIG_712629,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Missing,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_712640,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Missing,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_712641,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Missing,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_712642,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Missing,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_712644,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Missing,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_712645,240417RL1,Reid Rd,4/17/2024,Rlipinski1,,,Required Installation,Open,New,Install AAR and dedication plaque.,,
SIG_712646,240417RL1,Reid Rd,4/17/2024,Rlipinski1,,,InventoryAdj,Open,New,Install AAR and dedication plaque.,,
SIG_712647,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Missing,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_712650,,Sleeth Rd,4/17/2024,Maustermann1,,,,Open,New,,,
SIG_712651,P240417MA1,Sleeth Rd,4/17/2024,Maustermann1,,,Missing,Open,New,Installing Missing Signs removed for Utility work by the township and also replacing Warning signs through the curves,,
SIG_713941,20240327MB1,Flemings Lake Rd,4/18/2024,Mbachman1,,,Faded,Open,Replace,Replace signs and posts.,Replace Stop sign. Not marked.,
SIG_71412,20230703RL1,14 Mile Rd,7/20/2023,Rlipinski1,,,Faded,Open,Replace,Replace,,
SIG_7146,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_7147,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Retire,Remove sign,,
SIG_71476,X00089,W.B. Ten Mile Rd,8/25/2022,Awilfong1,,,Other,Open,Retire,Remove no stopping standing parking sign,,
SIG_7148,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_7149,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Retire,Remove sign and post,,
SIG_71490,WH23,Silver Bell Rd,8/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_7150,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_715191,P240419AW1,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road and Hidden Driveways signs,,
SIG_715192,P240419AW1,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road and Hidden Driveways signs,,
SIG_715193,P240419AW1,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road and Hidden Driveways signs,,
SIG_715194,P240419AW1,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road and Hidden Driveways signs,,
SIG_715195,P240419AW1,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road and Hidden Driveways signs,,
SIG_715196,P240419AW1,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road and Hidden Driveways signs,,
SIG_715197,P240419AW3,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs/posts,,
SIG_715198,P240419AW3,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs/posts,,
SIG_715199,P240419AW3,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs/posts,,
SIG_7152,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign,,
SIG_715200,P240419AW3,Rochester Rd,4/19/2024,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs/posts,,
SIG_7153,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_7155,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Retire,Remove sign,,
SIG_7156,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_7157,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_7158,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Retire,Remove sign and post,,
SIG_7159,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Sign,,
SIG_7160,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign,,
SIG_71608,,Pontiac Lake Rd,7/6/2023,Abates1,,,Missing,Open,Replace,,Replace missing speed limit sign.  MISS DIG likely required as I don't see post anymore either.,
SIG_72388,20210720MB1,Grange Hall Rd,7/20/2021,Mbachman1,,,Reflectivity,Open,Replace,Replace curve signs in this area.,13. Replace Chevron (Right) sign.,
SIG_72395,WH23,Dartmouth Rd,7/10/2023,WHerman1,,,Obstruction,Open,Replace,,,
SIG_7240,WH23,Adams Rd,6/8/2023,Rlipinski1,,,InventoryAdj,Open,Inspect,,,
SIG_72405,20150212,Golf Ridge Dr,2/12/2015,Mbachman,,,Required Installation,Open,New,S.I.D. project,See drawing,
SIG_7242,WH23,Adams Rd,6/8/2023,Rlipinski1,,,Other,Open,Inspect,,,
SIG_72469,20210720MB1,Grange Hall Rd,7/20/2021,Mbachman1,,,Reflectivity,Open,Replace,Replace curve signs in this area.,12. Replace Chevron (Left) sign.,
